"subj" "trial" "cond" "Initiation Time" "Mean Gaze" "Nr. Fixation" "Mean Saccade" "Entropy" "Latency Body" "First Fixation Body" "Total Fixation Body" "Mean Gaze Body" "Proportion Fixation Body" "Latency Object" "First Fixation Object" "Total Fixation Object" "Mean Gaze Object" "Proportion Fixation Object" "Latency Face" "First Fixation Face" "Total Fixation Face" "Mean Gaze Face" "Proportion Fixation Face" "Task" "Saliency" "Turbulence" "Complexity" "Clutter" "Feature Congestion" "Fixation Area"
5 16 4 198 326.923076923077 13 213.92128923419 11.3047807947096 1316 278 1528 382 0.36 8 190 2722 302.444 0.64 0 0 0 0 0 "Prod" 268.197747692308 8.82702806850915 0.647965861795364 "Clu" 4.092481 2.09352308942653
9 16 4 414 263.161290322581 31 144.947832750421 11.1373371592353 460 210 210 210 0.026 8 406 7754 267.379 0.95 3372 194 194 194 0.024 "Prod" 263.962341 14.7750151716226 0.551678217928104 "Clu" 4.092481 2.10260300889833
13 16 4 370 266.285714285714 28 181.678755548317 11.8522457336392 1660 334 1412 235.333 0.189 8 362 6044 274.727 0.811 0 0 0 0 0 "Prod" 258.7416475 17.4709616666568 0.668470915676342 "Clu" 4.092481 4.34118501799225
17 16 4 434 264.5 24 161.116494196141 11.2602970761657 0 0 0 0 0 8 426 5776 262.545 0.91 480 226 572 286 0.09 "Prod" 272.7648375 14.2375841341147 0.600085255792861 "Clu" 4.092481 2.73182001821881
21 16 4 414 200.181818181818 22 196.581318930516 11.7807398625376 5144 174 174 174 0.04 8 406 3772 209.556 0.856 456 138 458 152.667 0.104 "Prod" 269.598571818182 13.2904846047539 0.625037417744968 "Clu" 4.092481 3.67779686654281
25 16 4 170 299.428571428571 14 143.87152177228 10.8471246559197 544 174 174 174 0.042 8 162 3800 316.667 0.906 4232 218 218 218 0.052 "Prod" 241.296772857143 7.99800521505802 0.57222483306125 "Clu" 4.092481 1.85901650303072
1 17 1 506 277.176470588235 34 159.550563453553 11.4029406408732 708 310 2548 254.8 0.27 8 498 6876 286.5 0.73 0 0 0 0 0 "Prod" 264.508321666667 15.712170445813 0.468289096128492 "Min" 3.046947 3.64235601618718
5 17 1 178 348.4 10 144.281317810942 11.0003133219731 700 278 1138 379.333 0.327 8 170 2346 335.143 0.673 0 0 0 0 0 "Prod" 231.422946666667 5.33271879326537 0.483844067095681 "Min" 3.046947 1.59124536969955
9 17 1 410 286.380952380952 21 132.711744340677 11.4039079597189 620 390 1824 304 0.303 8 402 4190 279.333 0.697 0 0 0 0 0 "Prod" 245.031913529412 10.027890949943 0.489630352472612 "Min" 3.046947 2.852781437358
13 17 1 470 280.117647058824 17 178.259861692831 11.3374128513625 796 286 654 218 0.137 8 462 4108 293.429 0.863 0 0 0 0 0 "Prod" 293.129675833333 9.69910666053994 0.544634306111908 "Min" 3.046947 2.43636221153719
17 17 1 422 320.2 20 120.940729092046 11.4513181443606 472 138 906 181.2 0.141 8 414 5498 366.533 0.859 0 0 0 0 0 "Prod" 292.257343571429 9.88608606726668 0.484819359605394 "Min" 3.046947 3.02274413321528
21 17 1 430 247 20 167.1235808686 11.3698357506576 624 258 2538 282 0.514 8 422 2402 218.364 0.486 0 0 0 0 0 "Prod" 258.954442222222 10.484682167169 0.514463869802326 "Min" 3.046947 2.27884772672558
25 17 1 206 268.545454545455 11 133.135254281991 11.1714642609032 604 238 1076 269 0.364 8 198 1878 268.286 0.636 0 0 0 0 0 "Prod" 228.79445 5.95736415342073 0.474545879837808 "Min" 3.046947 1.59225189949499
2 17 2 470 295.655172413793 29 148.423822669146 11.0082365913959 508 210 2040 255 0.238 8 462 6534 311.143 0.762 0 0 0 0 0 "Prod" 277.083189411765 14.5613572824865 0.50651106244053 "Min" 3.046947 1.38048475436501
6 17 2 222 311.714285714286 35 153.669617900638 11.2852234383828 684 114 3856 385.6 0.353 8 214 7054 282.16 0.647 0 0 0 0 0 "Prod" 268.795897741936 17.3904991241783 0.534330108546199 "Min" 3.046947 3.21405386401531
10 17 2 386 232.666666666667 24 166.970942601829 11.5048649740542 428 122 1040 173.333 0.186 8 378 4544 252.444 0.814 0 0 0 0 0 "Prod" 247.4738755 13.1385933946873 0.565581209174381 "Min" 3.046947 3.8360374968523
14 17 2 450 243.44262295082 61 114.217817823962 11.4815839006159 496 206 3378 225.2 0.227 8 442 11166 248.133 0.752 11744 306 306 306 0.021 "Prod" 279.906913076923 26.4277850900038 0.506600596862846 "Min" 3.046947 2.44536856762529
18 17 2 394 255.777777777778 27 122.71750283065 11.129044498845 740 154 1384 230.667 0.2 8 386 5522 262.952 0.8 0 0 0 0 0 "Prod" 240.562101111111 12.540906945079 0.470798066497953 "Min" 3.046947 3.41169644956028
22 17 2 138 203.894736842105 38 134.075415644403 11.5589375015503 460 178 1504 188 0.194 8 130 6244 208.133 0.806 0 0 0 0 0 "Prod" 273.583031290323 18.4453836927701 0.51694246629343 "Min" 3.046947 3.51472816501333
3 17 3 194 250.121212121212 33 149.745163726815 11.6918274637714 468 118 970 194 0.118 8 186 7126 263.926 0.863 6736 158 158 158 0.019 "Prod" 248.483799 16.8279155213423 0.533187091766709 "Clu" 3.601815 4.8212166588402
7 17 3 154 253.076923076923 13 197.995080849061 11.2077781367053 640 222 1340 335 0.407 8 146 1682 240.286 0.511 2072 138 268 134 0.081 "Prod" 304.981065384615 7.4486167535846 0.516514067855879 "Clu" 3.601815 2.16047379653344
11 17 3 306 244.888888888889 18 174.409457049622 11.2956063700293 596 146 1844 230.5 0.418 240 66 2564 256.4 0.582 0 0 0 0 0 "Prod" 294.5550525 9.16700405848921 0.468908252005717 "Clu" 3.601815 2.61669510777689
15 17 3 242 186.842105263158 19 155.823722654547 11.3356767035872 632 166 740 185 0.208 8 234 2810 187.333 0.792 0 0 0 0 0 "Prod" 241.213038235294 10.1379258560209 0.504196399617858 "Clu" 3.601815 2.95659574294477
19 17 3 438 275.473684210526 19 127.408421974508 11.4169352045096 484 106 1156 192.667 0.221 8 430 4078 313.692 0.779 0 0 0 0 0 "Prod" 251.722163571429 11.2126948477724 0.545456558181501 "Clu" 3.601815 3.15658200428362
23 17 3 230 193.393939393939 33 149.503506798866 11.4907635594597 460 138 604 151 0.095 8 222 5778 199.241 0.905 0 0 0 0 0 "Prod" 292.08430125 8.39266352410718 0.3033428991342 "Clu" 3.601815 4.49414321555123
4 17 4 382 171.142857142857 14 81.716733970424 10.8176665365556 540 166 166 166 0.069 8 374 2230 171.538 0.931 0 0 0 0 0 "Prod" 284.444007142857 8.17561548791001 0.577369596672592 "Clu" 3.601815 1.85931700712946
8 17 4 270 231.333333333333 15 148.827007536481 11.2758699717886 748 258 1186 237.2 0.342 8 262 2284 228.4 0.658 0 0 0 0 0 "Prod" 229.941889333333 9.5743682169601 0.60656553611182 "Clu" 3.601815 2.5599166826247
12 17 4 474 171.6 35 137.617952780277 11.6746314362632 520 154 668 167 0.111 8 466 5338 172.194 0.889 0 0 0 0 0 "Prod" 254.71898125 15.9538222154356 0.456462943879874 "Clu" 3.601815 5.53854556435664
16 17 4 406 278.875 32 168.995785662807 11.2750410616134 948 174 1258 251.6 0.141 8 398 7666 283.926 0.859 0 0 0 0 0 "Prod" 236.616431764706 14.5509666434061 0.455526344015061 "Clu" 3.601815 3.61839989730614
20 17 4 346 187.647058823529 17 122.390641726263 10.8938554139335 708 162 348 174 0.109 8 338 2842 189.467 0.891 0 0 0 0 0 "Prod" 293.520348823529 10.5100045668588 0.60897971887651 "Clu" 3.601815 1.79519922824425
24 17 4 426 275.066666666667 15 155.715234672033 11.3729010218983 484 222 472 236 0.114 8 418 3654 281.077 0.886 0 0 0 0 0 "Prod" 266.351024666667 8.04088793034814 0.515762700708003 "Clu" 3.601815 2.45462325670849
4 18 1 410 105.034482758621 29 82.0722694296462 11.1137629557814 1796 186 928 77.333 0.305 8 402 1538 118.308 0.505 1060 238 580 145 0.19 "Prod" 251.709971785714 8.94054409587121 0.351133582683548 "Min" 2.41272 -1.93464130771434
8 18 1 50 304.260869565217 23 200.895524235332 11.130950451673 0 0 0 0 0 8 42 6780 308.182 0.969 544 218 218 218 0.031 "Prod" 236.824237391304 12.6707258615138 0.50371389591014 "Min" 2.41272 2.76750537733115
12 18 1 270 246.235294117647 34 170.074883805161 11.4592439059271 1576 258 922 307.333 0.11 8 262 5124 213.5 0.612 524 238 2326 332.286 0.278 "Prod" 221.8626 15.6166806918888 0.478839996955452 "Min" 2.41272 4.18382849690377
16 18 1 438 311.161290322581 31 221.502810091307 11.5471380491727 1832 198 1280 213.333 0.133 8 430 6280 348.889 0.651 488 166 2086 298 0.216 "Prod" 279.980285666667 16.7760662764678 0.560791831940854 "Min" 2.41272 4.50709035920443
20 18 1 146 153.666666666667 24 109.959563767516 11.1932662260337 4200 202 202 202 0.055 8 138 2860 143 0.775 1224 118 626 208.667 0.17 "Prod" 233.28519 10.1576424600186 0.42475907177825 "Min" 2.41272 3.1753058280118
24 18 1 422 265.428571428571 28 185.148566148363 11.830280336296 1948 306 1274 254.8 0.171 8 414 5464 273.2 0.735 1528 170 694 231.333 0.093 "Prod" 200.04150475 12.4105738961089 0.422412709783478 "Min" 2.41272 4.66514014105718
1 18 2 522 332.266666666667 30 246.359600366742 11.5618525211176 3412 138 1508 377 0.151 8 514 8092 337.167 0.812 576 158 368 184 0.037 "Prod" 213.128268333333 16.9523853251486 0.558839378222925 "Min" 2.41272 3.65617801025712
5 18 2 450 330.25 16 179.046598010616 11.1205985910783 1556 466 724 362 0.137 8 442 4258 327.538 0.806 2344 302 302 302 0.057 "Prod" 246.582805625 9.17702323065805 0.541531981371359 "Min" 2.41272 2.17966965887886
9 18 2 386 194.133333333333 30 168.17051632766 11.4856640613933 1096 162 670 95.714 0.115 8 378 3606 212.118 0.619 448 194 1548 258 0.266 "Prod" 220.326502333333 15.4254242188663 0.510148222458095 "Min" 2.41272 3.29410211280382
13 18 2 42 307.230769230769 13 200.663644719359 11.1265265213581 0 0 0 0 0 8 34 3570 324.545 0.894 2920 198 424 212 0.106 "Prod" 231.147568461538 7.61166816445811 0.526434433345137 "Min" 2.41272 1.96663083887756
17 18 2 426 233.6 20 171.370339212101 11.208946972009 4832 210 210 210 0.045 8 418 2990 271.818 0.64 480 138 1472 184 0.315 "Prod" 257.65577 9.89293925722356 0.470920010171942 "Min" 2.41272 1.93678861561072
21 18 2 274 224.6 20 222.132994139896 11.3186224939536 0 0 0 0 0 8 266 3030 202 0.675 3340 322 1462 292.4 0.325 "Prod" 246.3911955 10.5079228515066 0.519174628281916 "Min" 2.41272 2.87593987939268
25 18 2 346 318.75 32 149.170580618231 11.4711982723179 1220 418 1538 307.6 0.151 8 338 8074 322.96 0.792 1988 234 588 294 0.058 "Prod" 198.6581771875 16.133865027123 0.486433106678389 "Min" 2.41272 4.37714242089608
2 18 3 946 343.391304347826 23 134.623958353251 11.4491437954205 3592 226 732 366 0.093 8 938 5516 344.75 0.698 1476 130 1650 330 0.209 "Prod" 271.361867826087 12.7300290033948 0.578800897582437 "Clu" 3.048185 3.368544608805
6 18 3 134 258.347826086957 46 210.854599768011 11.58729586363 6356 378 2138 427.6 0.18 8 126 5390 199.63 0.454 488 146 4356 311.143 0.367 "Prod" 248.261520434783 24.2000022655896 0.570839057128876 "Clu" 3.048185 5.13020165747342
10 18 3 494 224.37037037037 27 209.210340384751 11.9021625417848 1776 450 656 328 0.108 228 266 3954 208.105 0.653 540 134 1448 241.333 0.239 "Prod" 225.480967777778 14.8234868739296 0.572905047415192 "Clu" 3.048185 4.44637834575609
14 18 3 102 215.677419354839 31 158.576659943867 11.8328789446783 1308 294 648 324 0.097 8 94 3942 187.714 0.59 480 130 2096 262 0.313 "Prod" 240.377726129032 16.5458407110649 0.565977988756924 "Clu" 3.048185 4.27077183281369
18 18 3 378 280.181818181818 22 206.245776582692 11.5257948600311 2956 234 468 234 0.076 8 370 4108 293.429 0.666 796 334 1588 264.667 0.258 "Prod" 246.219321818182 13.1722106760746 0.597123104870263 "Clu" 3.048185 3.45681651701646
22 18 3 282 274 1 NA 9.429550798418 0 0 0 0 0 8 274 274 274 1 0 0 0 0 0 "Prod" 222.89961 NA 0 "Clu" 3.048185 NA
3 18 4 426 233.377777777778 45 138.146530239034 11.8513684771989 4204 218 972 486 0.093 8 418 8696 217.4 0.828 1992 334 834 278 0.079 "Prod" 240.902562727273 22.6139655240676 0.570393196637912 "Clu" 3.048185 6.00864486468963
7 18 4 26 304.666666666667 12 101.491275744866 10.860436775138 3040 466 676 338 0.185 8 18 2980 298 0.815 0 0 0 0 0 "Prod" 249.684783333333 6.65116984044529 0.5392955878059 "Clu" 3.048185 2.0203417837188
11 18 4 402 220 18 109.969987144496 11.090446585386 2796 210 860 143.333 0.217 8 394 2896 289.6 0.731 444 146 204 102 0.052 "Prod" 246.806247222222 7.4129069220106 0.431317389917668 "Clu" 3.048185 2.35033303142787
15 18 4 378 231.142857142857 14 112.731105992464 10.7738512883254 0 0 0 0 0 8 370 2938 226 0.908 3928 298 298 298 0.092 "Prod" 232.662647857143 7.74641739280187 0.515453243445012 "Clu" 3.048185 1.85635142621987
19 18 4 498 305.846153846154 26 148.794818338783 11.1033647336051 2132 154 980 245 0.123 16 482 6492 324.6 0.816 548 150 480 240 0.06 "Prod" 262.466491538462 13.0730326392441 0.51502449130198 "Clu" 3.048185 3.75646942169773
23 18 4 106 227.230769230769 26 176.161170102 11.5867940427434 2344 342 688 344 0.116 8 98 4570 217.619 0.774 4984 182 650 216.667 0.11 "Prod" 256.262246521739 14.8952557633965 0.61889024366851 "Clu" 3.048185 4.11608944558675
3 19 1 474 267.230769230769 26 140.771703482778 11.4752465718035 524 174 3656 261.143 0.526 8 466 2168 271 0.312 1084 342 1124 281 0.162 "Prod" 263.338560769231 14.6435157607864 0.56642121383796 "Min" 2.662172 2.91445090892124
7 19 1 134 228.666666666667 15 156.016295216379 11.5247087769262 812 198 878 175.6 0.256 8 126 1922 274.571 0.56 1072 182 630 210 0.184 "Prod" 269.198869333333 8.63916367388189 0.586178168224856 "Min" 2.662172 2.47233854172673
11 19 1 414 253.111111111111 18 139.61083651521 11.4573513783415 1548 398 1554 222 0.341 8 406 2626 291.778 0.576 632 298 376 188 0.083 "Prod" 278.715392777778 10.8032717988654 0.600215497988049 "Min" 2.662172 2.6564892001797
15 19 1 458 234.307692307692 13 112.761115154145 10.8466361601356 500 166 1300 216.667 0.427 76 382 666 222 0.219 700 182 1080 270 0.355 "Prod" 270.600732307692 6.28926195330086 0.419688186916134 "Min" 2.662172 1.87632022430808
19 19 1 394 228 24 133.165863682882 11.358824367468 444 230 1960 245 0.358 8 386 2144 214.4 0.392 780 206 1368 228 0.25 "Prod" 275.989775833333 13.0763970798678 0.574811684300279 "Min" 2.662172 3.14594835930329
23 19 1 162 238.727272727273 33 150.701207703468 11.5210536667875 1200 178 3702 284.769 0.47 8 154 2548 182 0.323 860 74 1628 271.333 0.207 "Prod" 254.355028484848 18.2437307637905 0.570693397193834 "Min" 2.662172 4.57045150973792
4 19 2 366 166 21 77.0992684410479 11.2482151434163 976 190 1648 103 0.473 8 358 1108 277 0.318 1200 730 730 730 0.209 "Prod" 275.922253333333 6.24727823049921 0.307733478676724 "Min" 2.662172 1.66940859717048
8 19 2 438 273.777777777778 18 118.142162368031 11.1875051949574 644 154 1586 317.2 0.322 8 430 2728 272.8 0.554 4088 126 614 204.667 0.125 "Prod" 279.017255 10.6392399562309 0.591831850721177 "Min" 2.662172 2.47151719942565
12 19 2 414 198.352941176471 34 87.4418866857004 11.3099380779413 2192 190 644 161 0.095 8 406 4794 228.286 0.711 972 134 1306 145.111 0.194 "Prod" 272.860787058824 15.5338015555784 0.476839110636452 "Min" 2.662172 2.18666787288168
16 19 2 386 300 38 145.843355478555 11.2959766004849 432 134 4802 282.471 0.421 8 378 5978 314.632 0.524 1136 406 620 310 0.054 "Prod" 266.984663421053 21.164956734799 0.563346314892054 "Min" 2.662172 3.76682266985162
20 19 2 430 244.333333333333 12 147.437237462025 11.1622610676744 648 218 1646 235.143 0.561 8 422 1014 338 0.346 904 242 272 136 0.093 "Prod" 273.367669166667 6.78242306513268 0.506445711073622 "Min" 2.662172 1.90933639804951
24 19 2 406 190.5 24 127.849310789596 11.7127054073024 1104 326 1386 198 0.303 60 346 3186 187.412 0.697 0 0 0 0 0 "Prod" 224.32855875 12.0742521878427 0.501067658133638 "Min" 2.662172 4.03624375449359
1 19 3 450 196.095238095238 21 163.179550902332 11.5915183047932 496 346 376 188 0.091 8 442 3114 183.176 0.756 1128 254 628 314 0.153 "Prod" 256.30005952381 13.7102878105937 0.657221837068579 "Clu" 3.476203 3.11543986288517
5 19 3 158 265.714285714286 14 173.275503662629 11.3678598344616 3568 378 552 276 0.148 8 150 2390 265.556 0.642 728 258 778 259.333 0.209 "Prod" 266.56445 8.99361573571628 0.635846668814617 "Clu" 3.476203 2.15022169232383
9 19 3 434 297.578947368421 19 133.640958570108 11.1830077441261 492 150 2568 428 0.454 8 426 2880 240 0.509 904 206 206 206 0.036 "Prod" 269.785871052632 10.8866703216573 0.586231956239476 "Clu" 3.476203 2.31827818144122
13 19 3 474 301.777777777778 18 159.647383628984 11.3658967104722 520 258 972 243 0.179 16 458 4460 318.571 0.821 0 0 0 0 0 "Prod" 245.9111 11.8790119807962 0.631922640533722 "Clu" 3.476203 3.02923847761597
17 19 3 210 243.333333333333 21 143.146693765206 11.2765727485724 1928 178 1600 266.667 0.313 8 202 2318 257.556 0.454 900 242 1192 198.667 0.233 "Prod" 266.143798095238 11.890314980995 0.568663668927527 "Clu" 3.476203 2.85389751500962
21 19 3 254 236.363636363636 22 151.500749685467 11.629690427093 1520 254 894 298 0.172 8 246 3180 198.75 0.612 780 346 1126 375.333 0.217 "Prod" 250.204304090909 13.7925576988172 0.674555181247234 "Clu" 3.476203 3.58594271319816
25 19 3 266 253.076923076923 13 142.789512878337 11.0240221654861 1044 234 612 306 0.186 72 194 2678 243.455 0.814 0 0 0 0 0 "Prod" 233.054107692308 6.79161935936749 0.490008269383002 "Clu" 3.476203 1.95937046266229
2 19 4 94 304.857142857143 28 113.292474082015 11.3279422697046 1260 298 2240 373.333 0.262 8 86 5868 293.4 0.687 8892 154 428 214 0.05 "Prod" 267.8326425 16.4739303726421 0.636205178694674 "Clu" 3.476203 2.48406304919286
6 19 4 74 300.88 25 139.720616716309 11.3386935279306 2448 530 1328 332 0.177 8 66 6194 294.952 0.823 0 0 0 0 0 "Prod" 241.8803512 11.6293560659265 0.448215122769853 "Clu" 3.476203 3.44827378771416
10 19 4 390 247.6 25 140.635178006022 11.5981323544325 860 342 1306 186.571 0.211 156 234 4018 267.867 0.649 1616 382 866 288.667 0.14 "Prod" 247.5773944 14.6061517214132 0.587906839595126 "Clu" 3.476203 4.0245707355643
14 19 4 174 267.098039215686 51 115.09098866644 11.6881496315491 724 218 1876 312.667 0.138 8 166 11584 263.273 0.85 14112 162 162 162 0.012 "Prod" 260.442646451613 19.9406038137737 0.442994052006811 "Clu" 3.476203 7.39740657875523
18 19 4 390 273.317073170732 41 161.495028640406 11.8191390825028 436 194 2256 282 0.201 8 382 8498 274.129 0.758 5104 206 452 226 0.04 "Prod" 271.189527560976 24.8546402804272 0.664314677239777 "Clu" 3.476203 4.78324425021762
22 19 4 114 233.04347826087 46 143.475754923215 11.9746888353194 464 170 2138 237.556 0.199 8 106 7818 236.909 0.729 7188 242 764 191 0.071 "Prod" 253.921663695652 25.9587582190254 0.635765879389413 "Clu" 3.476203 6.77625472705168
2 20 1 262 262.969696969697 33 81.0801911128989 11.0412482535011 624 190 898 179.6 0.103 8 254 6892 265.077 0.794 2940 278 888 444 0.102 "Prod" 298.95304948 13.489268700371 0.43621184732531 "Min" 2.844993 3.25184037760983
6 20 1 78 287.7 40 122.292576943048 10.9427193092918 508 182 3462 266.308 0.301 8 70 8046 298 0.699 0 0 0 0 0 "Prod" 240.250998666667 10.7675031372098 0.294209263748172 "Min" 2.844993 0.784416098178668
10 20 1 438 254.307692307692 26 196.990214277721 11.1365377484111 2168 170 2194 313.429 0.332 8 430 4418 232.526 0.668 0 0 0 0 0 "Prod" 254.714552857143 9.50291047850074 0.316874509575306 "Min" 2.844993 3.48959806203602
14 20 1 422 245.263157894737 38 121.469058667627 11.0865802965334 828 450 4592 287 0.493 8 414 4462 212.476 0.479 6524 266 266 266 0.029 "Prod" 295.020583870968 13.6573577648771 0.355341990113026 "Min" 2.844993 1.48529473987588
18 20 1 358 301.666666666667 24 95.2157976328878 10.8031564542831 572 186 680 170 0.094 8 350 5620 312.222 0.776 5544 194 940 470 0.13 "Prod" 332.490593333333 11.2705950967097 0.436269626788055 "Min" 2.844993 1.90721565363602
22 20 1 138 276.933333333333 30 102.844151676709 11.0224578334972 500 190 1062 212.4 0.128 8 130 6704 279.333 0.807 1196 542 542 542 0.065 "Prod" 284.263455454545 12.4414345807823 0.436294068346684 "Min" 2.844993 3.02936853866388
3 20 2 430 235.636363636364 22 148.851639109394 11.2687597109861 2756 262 856 214 0.165 8 422 4328 240.444 0.835 0 0 0 0 0 "Prod" 267.339414 11.1365872902154 0.478925121849146 "Min" 2.844993 2.73317361968397
7 20 2 186 255 16 151.006097900322 11.2796574887854 2164 166 166 166 0.041 8 178 3200 266.667 0.784 3556 382 714 238 0.175 "Prod" 250.7673325 7.65230761881109 0.446924071420945 "Min" 2.844993 2.39763334735955
11 20 2 414 263.647058823529 17 126.338773834977 11.1066214641531 4940 118 118 118 0.026 8 406 3224 268.667 0.719 3196 314 1140 285 0.254 "Prod" 278.177581666667 8.29403229336859 0.479606160145225 "Min" 2.844993 2.00920246073882
15 20 2 370 230.6 20 126.326828672308 10.9382173061787 408 122 360 180 0.078 8 362 3738 219.882 0.81 2192 514 514 514 0.111 "Prod" 308.17478 10.167864820498 0.480893953867066 "Min" 2.844993 1.38734519366233
