Sub	Image	Cond	Lat	Time	Dur	Amp	Amp1B	Amp2B	Vel	rAmp1B	rAmp2B	AbsDir180	RelDir1B180	RelDir2B180	AbsBin180	RelBin1B180	RelBin2B180
JIMM8.asc	still-n	M	301.8947368	6068	34.10526316	9.347299798	15.53535315	18.48394424	299	-6.918291987	-10.08667849	105.5979544	110.0633365	114.507571	105	110	110
JIMM8.asc	studio-z	M	259.2380952	6084	33.9047619	7.647836713	10.76420139	13.21517002	294.3809524	-3.398633404	-6.360105353	114.382922	104.099096	100.1992602	110	100	100
JIMM8.asc	train-n	M	246.0869565	6268	31.82608696	7.266940894	11.45298287	13.90098438	260.826087	-4.283727388	-7.293591867	117.5736268	92.23049411	96.65175828	115	90	95
JIMM8.asc	work-z	M	254.9090909	6292	33.63636364	8.032629197	10.95284274	14.12863002	268.9090909	-3.202048326	-6.600034961	110.6106598	95.48454177	102.7214609	110	95	100
JIMM8.asc	xmas-n	M	276	6212	39.4	10.44398833	15.92953658	18.25025036	326.75	-5.552321175	-8.569603231	107.9949769	108.142325	97.38852326	105	105	95
JIMM9.asc	alley-n	M	305.6842105	6024	35.15789474	8.640939038	11.35692776	13.82240089	241.6842105	-3.063742902	-5.645567867	84.24689616	93.39032541	80.64792635	80	90	80
JIMM9.asc	attic2-n	M	343.0588235	6124	33.41176471	8.263403397	12.50287812	14.8911686	221.0588235	-4.779439811	-7.699100069	98.35972235	90.21792588	91.69920235	95	90	90
JIMM9.asc	attic-z	M	383	6236	32	7.234919814	10.67127878	11.81415632	226.125	-3.931564771	-5.139766911	116.662461	115.155757	96.3690674	115	115	95
JIMM9.asc	barn-n	M	325.7777778	6040	35.33333333	7.655476102	12.34022299	14.46930565	228.8333333	-4.899068304	-7.16286332	103.6788066	99.02432268	75.68247654	100	95	75
JIMM9.asc	bar-z	M	375.25	6000	35.75	8.441893553	12.61247454	13.03372023	233.3125	-5.193073938	-6.018678961	118.2935782	113.2784583	107.5932603	115	110	105
JIMM9.asc	bath2-n	M	366.5	6000	30.25	7.349449352	9.804545946	11.86854118	209.625	-2.739168084	-5.604145776	106.2510806	114.5839988	97.36599407	105	110	95
JIMM9.asc	bath-z	M	342.5	6048	40.5	10.56000476	12.65374266	13.41022022	276.1875	-3.189023396	-4.710440152	112.5928289	116.5956063	107.5909297	110	115	105
JIMM9.asc	bed2-n	M	346.6	7072	44.2	14.36141369	18.67173502	19.68903645	312.05	-5.38099772	-6.565964354	109.9969727	106.7945893	98.88928346	105	105	95
JIMM9.asc	bed3-z	M	331.8	6964	36.6	8.854007425	14.32960893	16.48802295	244.9	-5.785884384	-8.066048322	97.09176964	108.2593711	102.8397629	95	105	100
JIMM9.asc	bed4-n	M	318.5263158	6224	32.84210526	6.95679398	9.827058015	12.32030184	204.2105263	-3.275192659	-5.900243069	104.3415072	85.10084238	95.72274817	100	85	95
JIMM9.asc	bed-z	M	337.5555556	6376	46.44444444	11.03876012	15.52739848	16.28465954	267.2777778	-5.096457557	-7.315288779	108.4484472	122.3927621	101.487595	105	120	100
JIMM9.asc	board-z	M	373.6470588	6312	33.88235294	8.056858537	12.86253514	15.58001521	211	-5.311007944	-8.482919027	125.5548682	125.7717827	99.39266631	125	125	95
JIMM9.asc	chap-n	M	312.4210526	6124	40.63157895	9.338187928	14.4174999	17.40314726	247.3684211	-5.606133117	-9.16613777	90.58800791	116.4125252	106.5965843	90	115	105
JIMM9.asc	cloi-z	M	380.25	6004	36.5	10.37593776	11.96967757	11.56567778	254.3125	-2.466320304	-2.791150095	141.0388177	117.643692	116.6648666	140	115	115
JIMM9.asc	comp-n	M	308.8421053	6132	36.21052632	8.746455156	9.686192194	9.893474927	238.8421053	-1.258975895	-2.080765797	111.8508872	116.6651586	88.35114564	110	115	85
JIMM9.asc	den-z	M	396.5	6228	33	7.480710004	9.36098539	9.997916999	218.625	-2.72025179	-3.53182639	90.40039842	103.8605957	98.93924548	90	100	95
JIMM9.asc	din2-z	M	355.0588235	6136	31.29411765	7.69290284	10.90581699	12.10530339	212.6470588	-4.114570158	-6.306914764	100.0730334	90.83882291	76.31601563	100	90	75
JIMM9.asc	din-n	M	384.2666667	6136	37.06666667	9.85434024	11.4653394	10.09463644	262.9333333	-2.967570904	-2.416098411	119.5769995	91.24516576	87.49310141	115	90	85
JIMM9.asc	dorm2-z	M	349.1111111	6812	34.66666667	7.674262089	12.92720423	16.26985535	219.6666667	-5.387902527	-9.158883206	89.490449	107.9314413	101.1103778	85	105	100
JIMM9.asc	dorm-n	M	271.8095238	6000	39.23809524	11.81499201	17.10436343	16.62622582	284.7619048	-5.803529523	-5.844339859	111.0092434	88.4425394	79.56578045	110	85	75
JIMM9.asc	exer-n	M	373.25	6312	31.5	6.57897504	11.76351465	14.61082489	204.375	-5.721162842	-9.028701821	90.67882011	98.32821078	113.6687324	90	95	110
JIMM9.asc	fam2-n	M	334.6666667	6236	34.66666667	8.836012767	10.9397674	12.0136146	230.3888889	-3.025155262	-4.276951267	108.1641766	115.9233438	94.69773193	105	115	90
JIMM9.asc	fam3-z	M	315.1111111	6208	38	10.90913186	12.92582529	15.40473913	266.2777778	-3.754565191	-7.022925331	110.4219651	111.9845526	98.64685972	110	110	95
JIMM9.asc	fam-n	M	372	6344	27.52941176	5.431672272	8.114031821	10.33138605	172.0588235	-3.190114153	-6.218197499	88.51707829	105.6662251	88.56367065	85	105	85
JIMM9.asc	fanc-n	M	375.7647059	6328	39.05882353	11.26626206	17.04827305	19.09079662	266.8235294	-6.603191821	-9.95587283	98.66305044	111.2241753	97.37052464	95	110	95
JIMM9.asc	fish-z	M	275.4285714	6240	46.85714286	12.94962961	21.26451477	24.66175648	295.3809524	-8.789924873	-12.9333582	112.4497864	99.73146453	91.95032028	110	95	90
JIMM9.asc	frat-n	M	339.5555556	6252	31.55555556	6.827873185	9.970345285	12.16428401	212.0555556	-3.926018407	-6.582497949	109.9392843	86.41573574	85.67864069	105	85	85
JIMM9.asc	fryd-z	M	302.4	6264	35.2	9.616639734	15.20949712	17.31998792	252.25	-6.133351337	-8.486430931	105.1221568	111.549795	95.19706556	105	110	95
JIMM9.asc	gal2-z	M	353.6470588	6172	39.29411765	11.44789444	15.46255137	20.0950853	275.1764706	-4.287150216	-9.088164272	106.9899464	119.2312702	113.6178723	105	115	110
JIMM9.asc	gal-n	M	347.7777778	6412	38	9.943608309	16.58504277	18.48785228	256.3333333	-6.908065639	-8.932309876	119.5165022	108.2981231	79.34091875	115	105	75
JIMM9.asc	gara-n	M	288.8	6020	36	9.524700268	13.90104755	17.17218115	259.65	-4.951491071	-8.430235627	103.9340507	124.2960453	115.3452426	100	120	115
JIMM9.asc	gas-z	M	377.75	6176	36.25	8.889278069	9.569448443	11.67543337	269.3125	-1.276650405	-3.569293851	127.44486	122.2394763	112.1058208	125	120	110
JIMM9.asc	hous-n	M	509.5384615	7556	40.92307692	10.82216959	15.6970198	16.88879473	281.5384615	-5.154034621	-8.127136984	91.80223325	80.72912772	92.37086024	90	80	90
JIMM9.asc	kit2-n	M	352.7058824	6228	37.88235294	10.74598686	11.0550232	11.45981308	257.6470588	-0.560863832	-1.044642299	106.1271339	113.7271674	103.0669869	105	110	100
JIMM9.asc	kit3-z	M	405.3333333	6036	35.46666667	9.115867018	13.81957544	15.66764233	238.6666667	-5.750156065	-7.676037953	82.61121471	121.8094999	110.1009333	80	120	110
JIMM9.asc	kit4-n	M	320.2105263	6208	33.26315789	8.617354315	14.96559021	18.54823601	232.7894737	-6.594572599	-10.22883018	101.6894223	108.9032402	92.87002293	100	105	90
JIMM9.asc	kit5-z	M	377.5	6084	40.75	11.65753979	12.99887002	15.66917355	280.875	-1.869504277	-5.136152776	117.8100946	75.89618898	90.45355704	115	75	90
JIMM9.asc	kit6-n	M	332.8421053	6304	28.63157895	5.665335534	10.08000665	12.48535248	194.5263158	-4.757776179	-7.373774579	109.7284225	119.0023817	101.6550444	105	115	100
JIMM9.asc	kit7-z	M	313.0526316	6040	30.73684211	6.28333984	9.163855094	11.19204095	201.7894737	-3.287136181	-5.888387571	118.088964	89.45816792	80.30528656	115	85	80
JIMM9.asc	kit8-n	M	323.1578947	6216	36	8.611195949	13.3410013	15.64176917	250.1052632	-5.115468115	-7.651886679	99.34119764	92.87054172	91.96613215	95	90	90
JIMM9.asc	kit-z	M	341.7777778	6104	36.44444444	9.691148706	14.65569492	17.6452198	262.6111111	-5.804432766	-9.478461323	96.42468484	93.78123776	98.56675985	95	90	95
JIMM9.asc	lab2-n	M	417.3333333	6028	33.33333333	8.166915566	11.71455036	12.51268026	232.4666667	-4.103905941	-5.785484904	118.376779	99.75533474	69.46903359	115	95	65
JIMM9.asc	lab-z	M	311.7777778	6600	34.22222222	8.565348084	11.8063843	12.60964532	246.2777778	-3.805362076	-4.981758387	101.6680609	100.6036509	85.70407972	100	100	85
JIMM9.asc	laun-z	M	301.7777778	6132	42.88888889	11.81414077	15.91065112	16.74615164	300.4444444	-4.14074792	-6.119166003	93.98812735	80.14145375	93.65444145	90	80	90
JIMM9.asc	liv2-n	M	359.0588235	6192	33.41176471	7.881533729	13.63209773	15.40329925	227.3529412	-6.399181911	-8.307209292	94.96694861	93.36607282	80.84925527	90	90	80
JIMM9.asc	liv3-z	M	304.6	6324	30.8	6.733797827	12.28358647	16.24595097	205.2	-5.760693597	-9.792748186	113.0667629	127.5578775	110.2534948	110	125	110
JIMM9.asc	liv4-n	M	337.1111111	6164	38.44444444	10.04110281	12.85199495	15.7304712	276.8888889	-3.317938635	-6.551519484	103.6643103	79.95383147	86.0987678	100	75	85
JIMM9.asc	lof1-z	M	411.7333333	6048	35.73333333	8.39839883	9.409568156	11.99568433	242.8666667	-1.312216824	-4.008644449	112.7044218	88.08280459	75.38908745	110	85	75
JIMM9.asc	mari-n	M	370.5882353	6352	39.05882353	10.23245441	12.75455789	14.79418655	270.8823529	-2.629536111	-5.610552301	92.6300837	140.3871154	120.4265055	90	140	120
JIMM9.asc	off1-z	M	425.8666667	6328	40	11.43412993	18.65450531	18.46431174	288.0666667	-7.414045519	-8.072131187	104.6690142	101.7804718	89.87488589	100	100	85
JIMM9.asc	off2-n	M	309.2631579	6056	35.36842105	8.255572157	10.72062948	11.55041474	252.3157895	-3.102279004	-4.095370758	107.0913006	89.86137228	85.62564587	105	85	85
JIMM9.asc	pat-z	M	377.25	6060	30	5.882722371	8.595648992	9.005683447	195.375	-3.534731559	-3.988139655	108.1563461	125.3183053	98.09731107	105	125	95
JIMM9.asc	pink-n	M	483.6923077	6220	32.61538462	7.998024272	12.84844642	14.41819528	223.0769231	-5.580342176	-7.564784862	128.5706338	132.3963529	100.7378342	125	130	100
JIMM9.asc	play-z	M	421.8666667	6212	28.53333333	5.97707893	9.93824571	12.77675607	192.1333333	-4.52894612	-7.437256143	70.02266621	109.8336036	99.3380722	70	105	95
JIMM9.asc	pond-n	M	334.6666667	6132	34.88888889	8.199009933	11.81891781	14.05535917	246.6111111	-4.083937433	-6.432316411	107.1949413	104.2721014	101.2539881	105	100	100
JIMM9.asc	pool2-n	M	356.2352941	6188	37.64705882	10.08623062	16.31029624	17.7475631	257.7647059	-7.391046853	-8.922416414	97.07266171	123.4011938	98.76703114	95	120	95
JIMM9.asc	poolh-z	M	291.2380952	6076	30.0952381	6.940929791	9.487724594	10.12576889	214.6666667	-2.70287257	-3.679115985	94.08186441	91.55266829	85.12563056	90	90	85
JIMM9.asc	pool-z	M	437.3333333	6620	38.13333333	9.616315326	11.81377984	12.99668209	261.2	-2.972309388	-4.940902706	91.5520579	108.5001616	111.9234312	90	105	110
JIMM9.asc	rest-n	M	391.75	6208	33.25	8.568285848	12.93084702	15.70478293	231.8125	-5.362086198	-8.738124464	101.8865592	108.6398092	94.54201663	100	105	90
JIMM9.asc	stable-z	M	386	6220	30.25	6.899281987	12.03521117	13.16389098	203.8125	-5.725047455	-6.881939652	98.95889764	121.382659	112.834456	95	120	110
JIMM9.asc	stage-n	M	315.5789474	6124	32.63157895	7.558610161	11.81426933	13.6582438	231.6842105	-4.811904189	-6.905321546	99.73504182	103.6327087	94.83008492	95	100	90
JIMM9.asc	stair-z	M	283.2727273	6416	32.90909091	7.735740475	11.54971454	14.23816386	228.7727273	-3.938831851	-7.180539784	91.74923454	116.2463825	103.6094789	90	115	100
JIMM9.asc	still-n	M	437.5384615	6120	26.76923077	5.662749162	8.946614107	11.7397522	192.9230769	-3.613762592	-6.507696614	80.26541787	112.8796525	95.63899763	80	110	95
JIMM9.asc	studio-z	M	342.6	6572	32.6	7.510297046	12.54574357	14.74859189	223.95	-5.124613801	-7.66400547	121.4199892	120.8922651	96.46993859	120	120	95
JIMM9.asc	train-n	M	384	6296	37.33333333	8.701735342	12.99813373	15.35687883	243.7333333	-5.531002612	-8.390026528	135.5019958	106.9078308	123.8951719	135	105	120
JIMM9.asc	work-z	M	371.5294118	6348	29.64705882	6.027073652	9.185488091	10.31838895	201.4117647	-3.648270132	-5.792859255	122.5895572	105.719482	111.2439168	120	105	110
JIMM9.asc	xmas-n	M	320.2105263	6116	34.94736842	8.304300301	12.88250169	15.74182983	250.3157895	-4.857195155	-8.094355924	107.9035496	98.35901413	85.84187646	105	95	85
JIMP1.asc	alley-n	P	293.8	6036	49.8	12.29790954	16.48308234	16.61586852	275.3	-4.767149517	-5.140311767	112.1142868	117.6052216	91.41807868	110	115	90
JIMP1.asc	attic2-n	P	276.1904762	6092	38.28571429	9.175894411	12.63771597	14.93976813	246.0952381	-3.728720345	-6.524653663	90.7869249	117.6778168	95.49648341	90	115	95
JIMP1.asc	attic-z	P	272.7619048	6276	52.38095238	15.18396403	19.51510748	17.74401115	325.0952381	-4.991623242	-4.49681975	96.37585431	111.1481226	121.1663736	95	110	120
JIMP1.asc	barn-n	P	249.4545455	6136	51.27272727	15.47602883	18.99852313	20.91716023	340.9090909	-3.810408549	-6.698581934	114.712022	99.14085308	97.92373303	110	95	95
JIMP1.asc	bar-z	P	286.2	6156	46.6	11.434337	15.58204383	17.75966384	264.45	-4.251977666	-7.093258085	99.21477202	111.125352	93.32934514	95	110	90
JIMP1.asc	bath2-n	P	363.5	6124	46.75	12.06528435	17.69963998	19.9109909	249.3125	-6.184296294	-9.138350241	98.94151704	107.8242227	82.51014913	95	105	80
JIMP1.asc	bath-z	P	324.4444444	6176	44.44444444	11.93244871	19.00119101	22.7821313	264.2777778	-7.285423701	-11.62755767	91.25644224	108.9588303	109.7346764	90	105	105
JIMP1.asc	bed2-n	P	232	6104	41.5	13.07430767	18.84405993	18.93176152	267.6666667	-6.010849647	-7.101119935	104.720294	91.95679019	86.1470474	100	90	85
JIMP1.asc	bed3-z	P	264.8	6132	47.6	13.35699826	18.44354595	20.92118028	306.05	-5.525925965	-8.479831499	103.6394323	101.0447975	95.90083528	100	100	95
JIMP1.asc	bed4-n	P	268.952381	6168	44.38095238	10.80488621	16.48589883	19.69225167	290.952381	-6.187050386	-9.812532075	104.2091187	116.7268687	90.83112563	100	115	90
JIMP1.asc	bed-z	P	218.24	6196	45.76	12.98709626	18.85498613	19.25011522	326.72	-6.351288492	-6.852670084	96.05949056	108.8607066	78.79314336	95	105	75
JIMP1.asc	board-z	P	282.2	6084	44.4	13.55853322	21.25844349	21.0045096	284.4	-8.11226089	-7.992321114	124.1194546	113.6488752	91.19503832	120	110	90
JIMP1.asc	chap-n	P	320.6666667	6124	44.88888889	11.62517223	18.991263	20.36300538	270.9444444	-7.915752397	-9.861326132	107.4898581	118.2147153	116.785519	105	115	115
JIMP1.asc	cloi-z	P	233.9130435	6180	39.82608696	10.09263849	15.59625404	14.97924821	257.2173913	-5.734406289	-5.769057478	97.48273963	117.3410194	91.26704062	95	115	90
JIMP1.asc	comp-n	P	299.047619	6880	41.14285714	10.66885006	12.76083052	16.68358191	272.047619	-2.492616621	-6.639196414	95.86246953	89.22984791	89.90336148	95	85	85
JIMP1.asc	den-z	P	240.5217391	6016	38.08695652	8.854672422	13.41833979	14.92812774	252.173913	-4.916452289	-6.931597717	107.7185422	98.98298493	98.63703894	105	95	95
JIMP1.asc	din2-z	P	310.7368421	6196	36.42105263	9.124399497	13.41089381	13.17397303	260.4210526	-5.119158411	-5.114729869	99.720644	95.42200163	81.95194255	95	95	80
JIMP1.asc	din-n	P	260.5714286	6068	34.0952381	7.296200081	12.00720571	13.65751189	222.7619048	-4.85252393	-6.981217156	103.3988557	105.9269553	94.17476734	100	105	90
JIMP1.asc	dorm2-z	P	217.12	6028	40.64	9.49460175	15.08973805	17.54000795	231.16	-5.795662386	-8.826873902	112.9470784	98.23141824	97.44937012	110	95	95
JIMP1.asc	dorm-n	P	299	6272	40.2	9.462265082	13.25539996	15.66451725	268.4	-4.020362306	-7.00743985	122.7639615	109.6105787	101.0861076	120	105	100
JIMP1.asc	exer-n	P	239.1666667	6204	36.16666667	7.730410112	11.05967834	10.28385273	246.75	-3.762297359	-3.697137443	105.8749246	103.7794391	92.91351477	105	100	90
JIMP1.asc	fam2-n	P	315.5555556	6080	49.55555556	11.41050996	16.97970965	20.97696554	285.9444444	-5.841488307	-10.38889204	100.31742	110.2554222	93.12404556	100	110	90
JIMP1.asc	fam3-z	P	240.5714286	6212	37.71428571	9.878247494	15.18437394	14.80853532	253.0952381	-5.869923143	-5.697805737	122.1078098	88.80636886	86.16555081	120	85	85
JIMP1.asc	fam-n	P	251.6521739	6172	36.34782609	9.569573438	12.57285488	13.25596628	248.1304348	-3.284301771	-4.852806803	105.7732688	87.48263449	99.31167123	105	85	95
JIMP1.asc	fanc-n	P	244	6060	41.45454545	11.38679398	17.48066348	20.47558621	300.8181818	-6.661278956	-10.51531779	104.3337992	104.9696907	89.05944394	100	100	85
JIMP1.asc	fish-z	P	228.48	6132	36.8	8.705075111	13.65440483	16.3362984	236.2	-5.432714431	-8.171096874	112.5687123	118.7016289	110.5968825	110	115	110
JIMP1.asc	frat-n	P	204.4285714	6156	36.57142857	8.591978131	13.83072143	17.14190444	215.8214286	-5.666142856	-9.850955959	103.298451	99.20119952	104.8823476	100	95	100
JIMP1.asc	fryd-z	P	260	6204	37.71428571	10.79064287	17.56153388	22.88857863	256.3809524	-7.164302271	-13.32770445	103.6706441	108.9759029	100.1481787	100	105	100
JIMP1.asc	gal2-z	P	296	6028	44.42105263	10.93091251	17.43539834	18.44543585	275.6842105	-6.782691854	-8.828615058	116.0762978	113.902881	102.3063589	115	110	100
JIMP1.asc	gal-n	P	311.1578947	6684	43.57894737	12.48725208	17.80447374	17.60107072	276.7368421	-5.712222044	-6.538373418	123.5426467	120.9924529	119.8848748	120	120	115
JIMP1.asc	gara-n	P	233.5	6196	40	8.979340006	14.33397268	17.85396683	246.0416667	-5.594077355	-9.854551027	95.70831126	110.0987583	97.55122333	95	110	95
JIMP1.asc	gas-z	P	260.5217391	6800	34.7826087	8.739552237	12.80203393	14.69256627	241.1304348	-4.465123222	-7.057627033	124.5199882	102.0135125	104.3998252	120	100	100
JIMP1.asc	hous-n	P	308	6316	44	12.09288081	18.16780826	22.58858504	278.4210526	-6.705832754	-11.29163489	92.58298872	85.76008096	105.7456499	90	85	105
JIMP1.asc	kit2-n	P	271.4285714	6096	38.85714286	10.57587182	15.46240767	17.77540649	266.1428571	-5.274297224	-7.622164547	110.8913905	111.003133	104.0524269	110	110	100
JIMP1.asc	kit3-z	P	346.5	6040	40.5	12.96542764	21.48761607	24.2651513	313.4375	-9.152254664	-12.51118271	109.9532729	110.9767387	105.8266929	105	110	105
JIMP1.asc	kit4-n	P	264.952381	6012	40.38095238	10.6659353	16.69413806	17.2001675	281.4285714	-6.333040651	-6.871931442	105.6520842	107.1902884	100.3552917	105	105	100
JIMP1.asc	kit5-z	P	313.7777778	6052	44.22222222	13.35445368	14.33911938	15.18517399	299	-1.612038392	-3.911176813	134.7322522	111.3671046	102.4056817	130	110	100
JIMP1.asc	kit6-n	P	250.2	6016	46	10.80847209	16.19864942	17.28868313	281.9	-5.967929985	-7.400857886	107.1975639	123.3243218	96.58927684	105	120	95
JIMP1.asc	kit7-z	P	316.6315789	6276	39.15789474	11.50275716	17.54037592	18.39949385	291.2631579	-6.270554655	-7.750069081	98.16269125	98.8296835	110.2913696	95	95	110
JIMP1.asc	kit8-n	P	329.3333333	6352	48.22222222	10.9607518	15.81366092	16.13871241	280.2777778	-5.5403706	-6.045699822	101.9131253	107.0543264	88.46588516	100	105	85
JIMP1.asc	kit-z	P	256.9090909	6240	44.54545455	11.6491603	17.89707463	17.3080003	273.3636364	-6.865900515	-6.946382273	93.12802787	109.9748963	112.4617014	90	105	110
JIMP1.asc	lab2-n	P	260.5714286	6068	36.95238095	9.578976163	15.08969869	17.72924815	255.1904762	-6.030161289	-9.458174954	109.9350345	93.10062284	110.4336908	105	90	110
JIMP1.asc	lab-z	P	278.1052632	6308	40	11.19440987	18.08493063	21.89567643	270.6315789	-7.829068454	-11.90124714	105.5635446	122.6317647	113.0871943	105	120	110
JIMP1.asc	laun-z	P	273.6	6156	41.4	11.2918549	16.22356271	17.38823035	286.35	-5.451176182	-7.164314344	105.3744168	111.2943865	110.1981145	105	110	110
JIMP1.asc	liv2-n	P	279.4	6308	41.4	11.87296391	17.21307329	16.03705039	269.85	-6.118691625	-5.017289647	96.78613301	104.2187182	84.47235788	95	100	80
JIMP1.asc	liv3-z	P	252.3636364	6028	37.45454545	7.733874918	13.06392109	15.60278608	233.2727273	-5.60840337	-8.535168224	110.2519813	112.9136844	92.52497481	110	110	90
JIMP1.asc	liv4-n	P	310.8888889	6116	40.22222222	10.42987483	14.47211302	16.04597595	260.8888889	-4.715305381	-6.775428483	115.6959951	103.4657953	102.560134	115	100	100
JIMP1.asc	lof1-z	P	296	6172	33.6	8.297783504	13.14173291	15.33754885	253.15	-5.224874083	-7.832639516	102.0091373	103.5650921	84.56720833	100	100	80
JIMP1.asc	mari-n	P	311.1578947	6324	44.21052632	12.84693949	16.79078243	16.4258475	326.2631579	-4.658918528	-5.624228539	96.44980418	96.14131273	94.88882138	95	95	90
JIMP1.asc	off1-z	P	259.0909091	6056	35.09090909	9.179528374	13.52115759	13.47672712	253.8181818	-4.7242183	-5.082738903	101.7223329	113.191657	89.87462132	100	110	85
JIMP1.asc	off2-n	P	265.6363636	6212	36.18181818	9.306191717	12.08341923	14.38037669	235.8181818	-3.187767556	-5.898543837	106.2616949	131.9577941	115.3286406	105	130	115
JIMP1.asc	pat-z	P	243.04	6572	34.88	8.425164438	15.04147519	18.109582	210.8	-7.060320128	-10.17956468	105.5067952	117.3254413	98.19185616	105	115	95
JIMP1.asc	pink-n	P	291.3684211	6040	33.47368421	7.024247527	10.9921444	12.18330981	220.2105263	-4.346050586	-6.156313517	132.7493878	111.8841687	104.5857046	130	110	100
JIMP1.asc	play-z	P	256.3809524	6312	35.23809524	9.286482485	16.79179546	20.88031295	262.3333333	-7.943892859	-12.60772427	98.29815929	107.0536959	92.64852349	95	105	90
JIMP1.asc	pond-n	P	233.6363636	6080	36.18181818	9.274823597	14.42165424	13.84013074	248.6363636	-5.588907663	-5.680783591	110.3075876	111.7706413	104.590438	110	110	100
JIMP1.asc	pool2-n	P	253.8181818	6104	40.72727273	9.359149253	13.62154158	15.38414911	261.4545455	-4.819546999	-7.020110023	107.640011	115.3648395	101.8598631	105	115	100
JIMP1.asc	poolh-z	P	265.4545455	6248	39.09090909	10.46594437	15.23563631	17.01282179	272.1363636	-5.039635243	-7.193811271	115.9288336	120.9145345	113.0088133	115	120	110
JIMP1.asc	pool-z	P	357.5555556	6816	43.55555556	11.40747201	13.54070255	13.13627232	285.2777778	-2.644015379	-3.257990609	102.5026662	97.28819273	84.08356114	100	95	80
JIMP1.asc	rest-n	P	309.3333333	6100	39.55555556	8.574203522	13.92101432	16.56989589	251.4444444	-6.145968528	-9.145947274	89.12942727	105.8862945	91.99336054	85	105	90
JIMP1.asc	stable-z	P	235.8333333	6140	37	10.26219833	16.35382791	19.22396535	271.7916667	-6.650267047	-9.978639722	96.04926898	107.2286097	101.7973033	95	105	100
JIMP1.asc	stage-n	P	322.2857143	6952	37.33333333	10.56024455	14.16804427	17.54851851	307.6666667	-4.178117294	-8.089729663	103.4929928	103.329904	117.2615246	100	100	115
JIMP1.asc	stair-z	P	238.72	6392	35.52	8.872390225	12.77345601	14.64186099	269.64	-4.149203581	-6.106885274	105.5636027	104.0706863	98.78031075	105	100	95
JIMP1.asc	still-n	P	356.4705882	6924	36	6.36747258	9.310278414	10.58259847	211.1176471	-3.063112401	-4.650620818	98.90438631	122.8412998	100.0300826	95	120	100
JIMP1.asc	studio-z	P	279.6190476	6296	38.0952381	9.959957336	12.83187675	12.70209766	264.8571429	-3.363718952	-3.689940316	104.577321	97.3463947	70.71530863	100	95	70
JIMP1.asc	train-n	P	325.5555556	6132	40.22222222	12.31690833	17.74832508	16.64938363	290.1666667	-5.90540835	-5.041394464	99.77080193	117.66872	105.7878682	95	115	105
JIMP1.asc	work-z	P	248.8695652	6288	40.17391304	8.015754212	12.67075343	16.59949305	228.826087	-4.935359524	-9.076879227	118.4238403	104.4191744	104.7178695	115	100	100
JIMP1.asc	xmas-n	P	267.0909091	6524	41.45454545	9.365035476	14.656004	17.41721704	271.5454545	-5.934852488	-8.961955469	100.876905	107.8961127	107.1903835	100	105	105
JIMP10.asc	alley-n	P	371.25	6156	44.75	9.611037699	15.89261053	19.897006	270.875	-6.643133852	-10.73738016	113.6960255	128.8916975	111.7088746	110	125	110
JIMP10.asc	attic2-n	P	453.8461538	6244	41.84615385	9.386550796	15.28347847	18.94297147	263.5384615	-6.67069348	-11.12650963	132.3440414	118.7010948	92.13745266	130	115	90
JIMP10.asc	attic-z	P	309.2631579	6300	46.73684211	10.44029554	16.28722307	16.92634795	272.8421053	-6.193080993	-7.425270703	123.6067057	118.4211122	103.1824636	120	115	100
JIMP10.asc	barn-n	P	274.8	6212	46	9.856769074	16.85839749	20.36453013	249.85	-7.238919441	-11.17751438	135.1683801	108.3134778	96.15832682	135	105	95
JIMP10.asc	bar-z	P	307.3684211	6236	41.68421053	8.883111447	14.10018432	17.57023508	229.7368421	-5.59894094	-9.424057475	105.026012	125.2404918	105.4035619	105	125	105
JIMP10.asc	bath2-n	P	284.7058824	6164	52.94117647	13.3956251	22.40410285	27.34662498	300.9411765	-9.465226521	-14.69837603	120.9914754	122.917889	106.2720117	120	120	105
JIMP10.asc	bath-z	P	260.4210526	6312	53.47368421	12.41702492	20.84689171	24.12969966	281.5263158	-8.938761846	-12.71569361	111.4090139	117.8962726	105.2156449	110	115	105
JIMP10.asc	bed2-n	P	271.6	6040	40.2	8.497892418	14.84572601	18.04314928	238.75	-6.63418036	-10.57801931	108.8971299	105.6041135	91.63533678	105	105	90
JIMP10.asc	bed3-z	P	250.6	6172	43.6	9.662867628	15.85670801	20.02897319	272.95	-6.610667551	-11.48782587	98.01511601	114.2547723	120.0118584	95	110	120
JIMP10.asc	bed4-n	P	306.3157895	6416	52.42105263	12.67237531	18.92927642	22.14494071	289	-6.86737709	-10.37870593	105.5864972	117.8942412	106.8140037	105	115	105
JIMP10.asc	bed-z	P	279.75	6292	58	14.62302614	22.72349956	26.02711957	306.125	-8.899412499	-12.3391488	111.6970758	115.13276	100.8240331	110	115	100
JIMP10.asc	board-z	P	269.6	6384	45.6	9.773306219	17.85285918	21.55343973	261.9	-8.280280347	-13.03231387	112.0842407	118.0822025	101.7539952	110	115	100
JIMP10.asc	chap-n	P	309.3333333	6212	48.22222222	11.55378928	17.58651124	18.89225957	281.3333333	-6.505757262	-8.287122445	105.9477845	101.1935713	76.1773044	105	100	75
JIMP10.asc	cloi-z	P	244.5217391	6160	43.13043478	9.58874817	14.46115584	14.85287909	270.2173913	-5.356172632	-5.770526594	119.6321742	122.4313561	108.2875652	115	120	105
